timestamp,retailer,product_id,item_id,product_name,brand,category,category_path,net_quantity,unit,price,regular_price,card_price,on_sale,available,available_qty,ean,url,teasers,seller_id,seller_name,scraper_version
2026-09-19 22:11:08-0500,metro,961681,39200179,Pimienta Negra Entera Cuisine & Co 15g,Cuisine & Co,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.015,kg,2.8,2.8,,False,True,100,2050044004746,https://www.metro.pe/pimienta-negra-entera-cuisine-co-15g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961678,39200176,Orégano Molido Cuisine & Co 8g,Cuisine & Co,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.008,kg,2.9,2.9,,False,True,100,2050044004722,https://www.metro.pe/oregano-molido-cuisine-co-8g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961677,39200175,Hongo Seco Cuisine & Co 10g,Cuisine & Co,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.01,kg,3.1,3.1,,False,True,100,2050044004715,https://www.metro.pe/hongo-seco-cuisine-co-10g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961602,39200101,Sazonador Palillo Amarillito Sobre 32.4 g,Sibarita,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.0324,kg,0.7,0.7,,False,True,100,7753121004718,https://www.metro.pe/sazonador-palillo-amarillito-sobre-32-4-g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961600,39200099,Tuco Sobre 32.4 g,Sibarita,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.0324,kg,1.3,1.3,,False,True,100,7753121003261,https://www.metro.pe/tuco-sobre-32-4-g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,952522,39192685,Sazonador de Pop Corn Sabor Mantequilla Costeño Pops 81g,Costeño,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.081,kg,11.9,11.9,,False,True,100,7755139003189,https://www.metro.pe/sazonador-de-pop-corn-sabor-mantequilla-costeno-pops-81g-2-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,549797,39147793,Caldo Concentrado Sabor Tocino Doña Gusta  Caja 42 g,Doña Gusta,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.042,kg,2.5,2.5,,False,True,99999,7754487002080,https://www.metro.pe/caldo-concentrado-sabor-tocino-dona-gusta-caja-42-g/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,14793,29458,Comino Molido Badía Frasco 2 Onzas Comino Molido Badía 2 Onzas,Badia,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",,,10.9,10.9,,False,True,100,33833000077,https://www.metro.pe/comino-molido-badia-frasco-2-onzas-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,14788,29457,Comino Molido Sibarita Frasco 40 g,Sibarita,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.04,kg,10.5,10.5,,False,True,100,7753121000390,https://www.metro.pe/comino-molido-sibarita-frasco-40-g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,12812,12824,Cubito Sazonador Maggi Sabor Carne 25un,Maggi,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",25.0,un,5.7,5.7,,False,True,100,7613036450973,https://www.metro.pe/cubito-sazonador-maggi-sabor-carne-25un-558890002/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,7776,7778,Orégano Entero Badia Frasco 0.5 Onzas,Badia,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",,,9.9,9.9,,False,True,100,33844000097,https://www.metro.pe/oregano-entero-badia-frasco-0-5-onzas-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,7759,7761,Tuco Sibarita Pack 6 Unid x 9.30 g,Sibarita,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.0837,kg,4.9,4.9,,False,True,99999,7753121003988,https://www.metro.pe/tuco-sibarita-pack-6-unid-x-9-30-g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
